ID,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,beans,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,first_taste,second_taste,third_taste,fourth_taste
2062,2182,Tibito,Colombia,2018,Colombia,"Meta, lot 052",70,3,3,have_bean,have_not_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,floral,vegetal,,
2069,2060,Tosier,U.k.,2018,Belize,Maya Mtn.,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,honey,caramel,,
2070,2060,Tosier,U.k.,2018,Bolivia,"Alto Beni, 2016",70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,cocoa,sweet,
2071,2064,Tosier,U.k.,2018,Haiti,Acul du Nard,70,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,metallic,astringent,,
2075,2218,Tribar,Peru,2018,Peru,"Piura, Gran Chilique",70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,pungent grape,acidic,
2076,2210,Tribar,Peru,2018,Peru,Ucayali,73,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,powdery,complex,rubber,
2097,2210,Utopick,Spain,2018,Nicaragua,Nugo,70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty cocoa,,,
2126,2190,Vicuna,U.S.A,2018,Dominican republic,San Francisco de Macoris,70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dark berry,roasty,,
2127,2186,Vicuna,U.S.A,2018,Guatemala,Alta Verapaz,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,earthy,sour,intense,
2128,2186,Vicuna,U.S.A,2018,Bolivia,Palos Blancos,70,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smokey,earthy,nutty,
2145,2178,Vivra,U.S.A,2018,Bolivia,Alto Beni,70,2.5,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,earthy,vanilla,,
2146,2182,Vivra,U.S.A,2018,Haiti,"Pisa, Adul de Nord",70,2.5,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,vanilla,late cocoa notes,,
2150,2092,White Label,U.S.A,2018,Tanzania,Kokoa Kamili,68,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nuts,fruit,poor aftertaste,
2151,2096,White Label,U.S.A,2018,Bolivia,Alto Beni,72,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,fruit,poor aftertaste,
2199,2048,Zoto (Chocolatoa),Belgium,2018,Nicaragua,"El Castillero, batch ca1705, 3 turns",70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,large grits,sweet,dried fruit,
2200,2064,Zoto (Chocolatoa),Belgium,2018,Nicaragua,Rugoso,75,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,basic cocoa,,
2201,2044,Zoto (Chocolatoa),Belgium,2018,Nicaragua,"Jeru Antiguo, batch jan705, 2 turns",72,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense earthy,,,
2202,2230,Zoto (Chocolatoa),Belgium,2018,Dr congo,"Kilimamwenza, Ituri Province",68,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,fatty,herbal,earthy,
2221,2170,Zotter,Austria,2018,Belize,Maya Mtn,72,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,muted,roasty,accessible,
2222,2170,Zotter,Austria,2018,Congo,Mountains of the Moon,70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fatty,mild nuts,mild fruit,
2223,2036,Zotter,Austria,2018,Blend,"Dry Aged, 30 yr Anniversary bar",75,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fatty,earthy,cocoa,
0,2454,5150,U.S.A,2019,Madagascar,"Bejofo Estate, batch 1",76,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cocoa,blackberry,full body,
1,2458,5150,U.S.A,2019,Dominican republic,"Zorzal, batch 1",76,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cocoa,vegetal,savory,
2,2454,5150,U.S.A,2019,Tanzania,"Kokoa Kamili, batch 1",76,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,rich cocoa,fatty,bready,
36,2438,Aelan,Vanuatu,2019,Vanuatu,"EPI Island, batch E 11/19",70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,woody,spicy,sweet
37,2438,Aelan,Vanuatu,2019,Vanuatu,"Malo Island, batch Ma20/19",70,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,basic,sweet,cocoa,woody
38,2442,Aelan,Vanuatu,2019,Vanuatu,"Santo Island, batch S15/19",70,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,cocoa,rubbery,
39,2438,Aelan,Vanuatu,2019,Vanuatu,"Malekula Island, batch M10/19",70,2.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,unrefined,sweet,metallic,
100,2434,Amedei,Italy,2019,Blend,Toscano Black,70,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nut,fatty,rubbery,rich
142,2330,Arete,U.S.A,2019,India,Jangareddygudem,70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,herbs,mushroom,acidic,
143,2450,Arete,U.S.A,2019,India,Idukki,70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,burn butterscotch,rubbery,,
170,2434,Atypic,Australia,2019,Solomon islands,Solomon Islands,70,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,off aroma,vegetal,honey,sandy
183,2294,Bankston,U.S.A,2019,Tanzania,Kokoa Kamili,72,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,base cocoa,mild fruit,roasty,
184,2294,Bankston,U.S.A,2019,Uganda,Uganda,82,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,bitter,fatty,mild fruit,
185,2290,Bankston,U.S.A,2019,Belize,Belize,72,2.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gritty,fatty,sour,off
197,2374,Bean,U.k.,2019,Peru,Peru,70,2.25,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,strong vanilla,off notes,,
257,2422,Bixby,U.S.A,2019,Belize,Belize,70,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,off,rubbery,burnt molasses,
271,2290,Bonaterra,Malaysia,2019,Malaysia,"Tawau, Borneo Island",74,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,grassy,savory,sour,
272,2290,Bonaterra,Malaysia,2019,Malaysia,"Kota Marudu, Borneo Island",72,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,fruit,chemical off note,
273,2290,Bonaterra,Malaysia,2019,Malaysia,"Keningau, Borneo Island",68,2.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,dirty,off notes,
338,2314,By Cacao,South korea,2019,Ecuador,Ecuador,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smokey,sour,,
339,2274,Cacai Cacao,Taiwan,2019,Philippines,Davao,70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,base cocoa w/ palm notes,,,
340,2274,Cacai Cacao,Taiwan,2019,Taiwan,Pingtung,70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,molasses,sour notes,,
341,2266,Cacao 70,Canada,2019,Bolivia,Beniano,70,3.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,subtle but refreshing,,,
342,2266,Cacao 70,Canada,2019,Guatemala,Asochivite,70,3.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,vegetal,unique,,
343,2330,Cacao 70,Canada,2019,Guatemala,"Monte Grande, lot 001180312",70,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,off pungent,grassy,melon,
365,2278,Cacao de Origen,Venezuela,2019,Venezuela,Canoabo,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,raspberry,dirty,sour,
366,2278,Cacao de Origen,Venezuela,2019,Venezuela,"Barlovento, Familia Rojas",75,2.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,high astringent,sandy,grass,
391,2378,Cacaosuyo,Peru,2019,Peru,Chuncho-Cuzco,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,ripe grapes,very acidic,,
428,2402,Casa Lasevicius,Brazil,2019,Brazil,"Amazon Forest, 2018",65,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,molasses,rich,vegetal,
429,2394,Casa Lasevicius,Brazil,2019,Brazil,"Fazenda Camboa, Bahia, 2018",71,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,intense,sweet,rich
445,2314,Castronovo,U.S.A,2019,Mexico,"Xoconusco, criollo, batch 834",70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smooth,caramel,dried fruit,
446,2354,Castronovo,U.S.A,2019,Puerto rico,Puerto Rico,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smooth,mellow,floral,
459,2422,Chequessett,U.S.A,2019,Ecuador,Costa Esmeraldas,72,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sl. chalky,floral,pure,
465,2298,Chococard (Lapos),Hungary,2019,Dominican republic,Zorzal,71,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,chunky,spicy,rubbery,
466,2298,Chococard (Lapos),Hungary,2019,Nicaragua,La Dalia,72,2.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,grassy,rubbery,,
470,2442,Chocolarder,U.k.,2019,Madagascar,"Ottange Farm, Mava P., Ramena River, Sambirano",74,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sugar dominates,molasses,,
492,2294,Chocolatoa,Belgium,2019,India,"Idukki Hills, GoGround, batch 0089",70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,honey,grassy,
516,2310,Christopher Elbow,U.S.A,2019,Brazil,"Fazenda Camboa, 2017 harvest",70,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,dried fruit,nutty,
517,2306,Christopher Elbow,U.S.A,2019,Dominican republic,Oko Caribe,72,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smooth,spicy,cocoa,
518,2310,Christopher Elbow,U.S.A,2019,Ecuador,"Camino Verde, 2017 harvest",73,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,rich cocoa,floral,acidic,
519,2310,Christopher Elbow,U.S.A,2019,Tanzania,"Kokoa Kamili, 2017 harvest",72,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,basic cocoa,mild fruit,sweet,
520,2310,Christopher Elbow,U.S.A,2019,Costa rica,"Hacienda Azul, 2017 harvest",70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cocoa,woody,basic,
521,2314,Christopher Elbow,U.S.A,2019,Vietnam,"Vietnam, Marou 2017 harvest",72,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty,hammy,nutty,
529,2402,Cocoa Carib,St. lucia,2019,St. lucia,St. Lucia,70,2.25,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,raw,dirty,metallic,dry
588,2386,Dandelion,U.S.A,2019,Vietnam,"Ben Tre, 2018 Harvest",70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,green apple,sticky,,
604,2342,Darcis,Belgium,2019,Vietnam,Mekong Delta,70,3.25,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,muted,creamy,basic cocoa,
605,2342,Darcis,Belgium,2019,Peru,Piura,72,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,muted,creamy,grapes,fatty
631,2422,Desbarres,Canada,2019,Guatemala,"Monte Grande, batch 178",72,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smokey,roasty,acidic,rich
649,2270,Dick Taylor,U.S.A,2019,Belize,"Maya Mtn, Toledo",72,4,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,sticky,dried fruit,
650,2434,Dick Taylor,U.S.A,2019,Madagascar,"Akesson P., Sambirano",72,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sticky,dried fruit,toast,cocoa
652,2402,Diogo Vaz,Sao tome & principe,2019,Sao tome,"Sao Tome, batch OST-18-01",65,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,complex,sweet,sour,grassy
653,2406,Diogo Vaz,Sao tome & principe,2019,Sao tome,"Sao Tome, batch TRI-18-002, trinitario",75,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,bland,fatty,fruit,
654,2402,Diogo Vaz,Sao tome & principe,2019,Sao tome,"Sao Tome, unroasted, batch UNR-18-003",70,2.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cocoa,raw,dirty,chemical
655,2406,Diogo Vaz,Sao tome & principe,2019,Sao tome,"Sao Tome, Grand Cru Plantation, amelonado",75,2.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,late cocoa,harsh,off notes,
691,2390,Double Spiral,U.S.A,2019,Dominican republic,Hispaniola,75,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dry,cocoa,grassy,spicy
692,2390,Double Spiral,U.S.A,2019,Tanzania,Kokoa Kamili,70,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dry,sour,sweet,mild fruit
693,2390,Double Spiral,U.S.A,2019,Dominican republic,Oko Caribe,75,2.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dry,earthy,walnut,
709,2366,Duffy's,U.k.,2019,Philippines,South Cotabato,70,3.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cocoa,honey,watery,sweet
723,2358,Eclat (Fruition),U.S.A,2019,Peru,"NOE, nacional/criollo, batch 1",80,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,almond butter,,
734,2382,Eldora,U.S.A,2019,Guatemala,"Polochic, batch 711",70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cocoa,fig notes,,
745,2350,ENNA,U.S.A,2019,Trinidad,"Maiden Voyage Estate, Herbert Pasqual",72,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,muddy,rainins,nut,rubbery
746,2350,ENNA,U.S.A,2019,Tanzania,Kokoa Kamili,80,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fruit,dirty,,
747,2350,ENNA,U.S.A,2019,Sierra leone,Gola Rainforest,70,2.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dirty,earthy,burnt,honey
765,2450,Exquisito,U.S.A,2019,Peru,"Maranon, Fortunato",73,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dominated by heavy roast,,,
785,2398,Firetree,U.k.,2019,Vanuatu,Malekula Island,72,3.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cherry,cocoa,creamy,
786,2394,Firetree,U.k.,2019,Papua new guinea,Karkar Island,72,3.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,caramel,acidic,creamy,
787,2398,Firetree,U.k.,2019,Solomon islands,Guadalcanal,69,3.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,plums,cocoa,,
788,2398,Firetree,U.k.,2019,Philippines,Mindanao Island,73,3.25,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,honey,mild hammy,
807,2430,Fossa,Singapore,2019,Madagascar,"Ottange Farm, Mava Plantation, Sambirano",70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasted nuts,citrus,creamy,
808,2430,Fossa,Singapore,2019,Mexico,"Finca La Rioja E., Cacahoatan, Chiapas, microlot",70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sticky,dried sour fruit,roasty,
809,2322,Foundry,New zealand,2019,Ecuador,"Camino Verde, 2017 h., batch EC019",70,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,floral,orange,cocoa,
810,2326,Foundry,New zealand,2019,Peru,"Ucayali, 2017 h., batch PU024",70,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fig,mild anise,,
811,2318,Foundry,New zealand,2019,Tanzania,"Kilombero Valley, 2017 h., batch TK020",70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,bland,late sour,
812,2318,Foundry,New zealand,2019,Papua new guinea,"Kulkul P., Karkar Island, 2018 h., batch PK019",70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,off,tropical,vegetal,rubbery
813,2322,Foundry,New zealand,2019,Bolivia,"Alto Beni, 2017 h.",70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,honey,mild floral,mild off,
814,2322,Foundry,New zealand,2019,Vanuatu,"Masidau Farm, batch VM021",70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fruit,smokey,mocha,
815,2322,Foundry,New zealand,2019,Colombia,"Tumaco, 2017 h., batch U022",70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dirty,roasty,acidic,
840,2430,French Broad,U.S.A,2019,India,"Animalai, batch 1063",71,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,tea,spicy,sweet,
911,2278,Fruition,U.S.A,2019,Madagascar,"Sambirano, Akessons, batch 1",74,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,balanced,fruit,nut,roasty
912,2366,Fruition,U.S.A,2019,Colombia,"Tumaco, batch 2",85,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,black current,bitter,astringent,
926,2282,Georgia Ramon,Germany,2019,Venezuela,Chuao,75,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,earthy,roasty,strong vanilla,
930,2446,Goodnow,U.S.A,2019,Costa rica,Coto Brus,73,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,floral,rubbery,woody,
931,2446,Goodnow,U.S.A,2019,Colombia,Boyaca,73,2.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,acidic,mildly burnt,metallic,
940,2382,Green Bean to Bar,Japan,2019,Peru,Nativo Blanco,73,2.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sour grapes,pungent,ashey,
988,2270,Harris & James,U.k.,2019,Vietnam,"Ben Tre, batch 133",70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,brownie,coconut,
989,2330,Harris & James,U.k.,2019,India,Kerla,70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,sweet,cocoa,
990,2378,Hazel Hill,U.S.A,2019,Dominican republic,Oko Caribe,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,earthy,dirty,dried fruit,
991,2378,Hazel Hill,U.S.A,2019,Tanzania,Kokoa Kamili,72,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cocoa,fatty,fruit,
992,2382,Hazel Hill,U.S.A,2019,Peru,Maranon,65,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,pungent,chemical,,
994,2302,Heinde & Verre,Netherlands,2019,Venezuela,"Porcelana, Maracaibo",71,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,sweet,fatty,sandy
995,2302,Heinde & Verre,Netherlands,2019,Indonesia,"Pulau, Bali",71,2.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,rubber,fatty,sandy,grape
996,2306,Heinde & Verre,Netherlands,2019,Blend,"Dutch Blend, Ven.- Bali- Trinidad",71,2.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,fatty,chemical,
1024,2450,Hogarth,New zealand,2019,Ecuador,Hacienda Victoria,85,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,butterscotch,burnt cinnamon,,
1025,2426,Hogarth,New zealand,2019,Venezuela,"Porcelana, Lake Maracaibo",68,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,high acid,sweet,nut,strawberry
1044,2386,Hotel Chocolat,U.k.,2019,Honduras,Copan,72,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sour raisin,woody,fatty,
